"id","lokalisationsname","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid","geometry"
"2055","Kleinstrasse","T30","T30","","","","","","4314","LINESTRING (2684137.8 1246560,2684158.2 1246536,2684174.8 1246518.2,2684178.8 1246511.5,2684231.8 1246449)"
"4779","namenlos150","Fahrverbot","T0","","","","","","4369","LINESTRING (2684897.2 1244947.4,2684899 1244949.8,2684901.2 1244952,2684903.2 1244954.1,2684940.8 1244973.4,2684941.8 1244974.1,2684942.5 1244975,2684943.5 1244975.9,2684944 1244976.9,2684944.8 1244978,2684945.2 1244979,2684945.8 1244980.1,2684946 1244981.4,2684946.2 1244982.5,2684946.2 1244983.8,2684946.2 1244985,2684946.2 1244986.1,2684946 1244987.4,2684945.8 1244988.5,2684938.2 1245005,2684930.2 1245021.1,2684921.8 1245037.1)"
"2870","Münchhaldenstrasse","T30","T30","20000128000000","","","","","4385","LINESTRING (2684468.2 1245337.5,2684474.2 1245343.9,2684513.5 1245387.6,2684517 1245391.5,2684553.8 1245432.5)"
"2875","Jupiterstrasse","T30","T30","","","","","","4386","LINESTRING (2684770 1246385.4,2684769.5 1246388.1,2684769 1246390.9,2684769 1246393.8,2684769 1246396.5,2684769.5 1246404.8,2684765.2 1246457.6,2684765.5 1246460.5,2684766 1246463.2,2684766.8 1246465.9,2684767.8 1246468.6,2684769 1246471.1,2684770.2 1246473.4,2684771.8 1246475.6,2684773.5 1246477.6,2684775.5 1246479.5,2684829.8 1246532.4,2684838 1246537,2684899.2 1246572.5,2684925 1246587.5,2684953.5 1246604,2685044.2 1246656.8)"
"2878","Eidmattstrasse","T30","T30","","","","","","4387","LINESTRING (2684532.5 1246554.1,2684548 1246561.1,2684599.2 1246584.2,2684620.8 1246594,2684666.2 1246614.6,2684716.8 1246637.2,2684726.2 1246641.6,2684736 1246646.1,2684781.5 1246666.6,2684787.5 1246669.2,2684835.2 1246690.9,2684873.2 1246708.1,2684883 1246712.5,2684913.8 1246726.4)"
"3732","Kartausstrasse","T20","T20","","","","","","4480","LINESTRING (2684898 1245620.6,2684914.5 1245629.1,2684917.5 1245628.6,2684920.5 1245628.4,2684923.5 1245628.4)"
"3220","Zollikerstrasse","T30","T30","20190809000000","","","","","4488","LINESTRING (2684284.2 1246543,2684287.2 1246533.4,2684291 1246523.6,2684295.2 1246514.1,2684300.5 1246497.1,2684304.5 1246479.6,2684307.2 1246462,2684312.2 1246456.4,2684316.8 1246450.5,2684320.8 1246444.1,2684324 1246437.4,2684326.8 1246430.4,2684352.5 1246361.6,2684355.8 1246352.9,2684362.2 1246335.6,2684369.2 1246319.9,2684377.2 1246304.6,2684386.2 1246290.1,2684433.2 1246229.6,2684449.5 1246209.2,2684461.2 1246192.9,2684471.2 1246175.6,2684480.2 1246157.6,2684484.5 1246148.2,2684488.2 1246138.8,2684491.5 1246129)"
"3734","Fröhlichstrasse","T30","T30","","","","","","4514","LINESTRING (2684319.8 1245343.5,2684344.5 1245368.6,2684400.2 1245417.1)"
"4788","namenlos149","Fahrverbot","T0","","","","","","4538","LINESTRING (2685443.2 1245185,2685437.5 1245189.8,2685432 1245194.8,2685426.5 1245200,2685398.2 1245230.4,2685397 1245231.6,2685396 1245232.9,2685395 1245234.4,2685394 1245235.9,2685393.5 1245237.4,2685392.8 1245239,2685392.5 1245240.8,2685392 1245242.4,2685392 1245244.1,2685372 1245369.9)"
"4791","namenlos156","Fahrverbot","T0","","","","","","4540","LINESTRING (2685254.2 1244642.1,2685309.5 1244676.6,2685309.8 1244677.4,2685310.2 1244678.2,2685310.5 1244679,2685310.8 1244679.9,2685310.8 1244680.8,2685310.8 1244681.6,2685310.8 1244682.5,2685310.8 1244683.4,2685310.5 1244684.1,2685310.2 1244685,2685310 1244685.8,2685309.8 1244686.6,2685309.2 1244687.2,2685308.8 1244688,2685308 1244688.6,2685293.2 1244711.8)"
"3226","Tram Tiefenbrunnen","Fahrverbot","T0","","","","","","4609","LINESTRING (2684733.2 1245094,2684744 1245071.9,2684747.8 1245065.5,2684751.5 1245059.2,2684755.2 1245053,2684756.8 1245050.8,2684758.2 1245048.6,2684760 1245046.5,2684762 1245044.8,2684764 1245043,2684766.2 1245041.5,2684768.5 1245040.1,2684771 1245039,2684773.5 1245038.1,2684776 1245037.5,2684778.8 1245037,2684787.8 1245035.5,2684789.2 1245035,2684790.8 1245034.5,2684792.2 1245033.9,2684793.8 1245033,2684795 1245032.1,2684796.2 1245031,2684797.5 1245029.9,2684798.5 1245028.6,2684799.5 1245027.4,2684800.2 1245026,2684801 1245024.5,2684801.5 1245023,2684802 1245021.4,2684802.2 1245019.9,2684802.2 1245018.2,2684802.2 1245016.6,2684802.2 1245015,2684802 1245013.4,2684801.5 1245011.9,2684801 1245010.2,2684800.2 1245008.9,2684799.5 1245007.4,2684798.8 1245006.1,2684797.8 1245004.8,2684796.5 1245003.6,2684795.2 1245002.6,2684794 1245001.6,2684792.5 1245000.8,2684791.2 1245000.1,2684789.8 1244999.5,2684788 1244999,2684786.5 1244998.8,2684785 1244998.6,2684783.2 1244998.5,2684781.8 1244998.6,2684780 1244998.9,2684778.5 1244999.2,2684777 1244999.8,2684775.5 1245000.4,2684774 1245001.1,2684772.8 1245002.1,2684771.5 1245003.1,2684770.2 1245004.1,2684769.2 1245005.4,2684768.2 1245006.6,2684757 1245026.4,2684747.8 1245047,2684740.8 1245068.5,2684733.2 1245094)"
"4603","Hofackerstrasse","T30","T30","20190712000000","","","","","4617","LINESTRING (2684801.8 1246246,2684815.8 1246245.9,2684869 1246222.4,2684875.8 1246219.2,2684887.5 1246215.9,2684899.2 1246213.4,2684911.2 1246211.9,2684923.2 1246211.2,2684939.2 1246212.9,2684955 1246215.2,2684970.5 1246218.2,2684976.2 1246219.2,2685092.8 1246240.4,2685099 1246241.1,2685105 1246242.4,2685110.8 1246244.2,2685116 1246246.5,2685121.2 1246249.2,2685126.2 1246252.4,2685172.5 1246285,2685189.8 1246297.1,2685235 1246328.9,2685244.8 1246335.8,2685250.5 1246339.9,2685311 1246382.6)"
"3120","Lureiweg","Fahrverbot","T0","","","","","","4667","LINESTRING (2684961.8 1245538.1,2684962 1245537.8,2684944.2 1245530.9,2684948.5 1245516.5,2684947.8 1245514.1,2684936.8 1245507.2)"
"3930","Minervastrasse","T30","T30","","","","","","4779","LINESTRING (2684384.2 1246760.6,2684417 1246714.4)"
"4450","Kreuzstrasse","T50","T50","","","","","","4783","LINESTRING (2684194.5 1246633.9,2684234 1246688.6,2684243.2 1246697.8)"
"3872","Kartausstrasse","Fahrverbot","T0","20220718000000","","","","","4855","LINESTRING (2684923.5 1245628.4,2684926.8 1245628.6,2684930 1245629.1,2684933.2 1245629.9,2684936.5 1245630.9,2684939.5 1245632.2,2684942.5 1245633.8,2684945.2 1245635.5,2684947.8 1245637.6,2684950.2 1245639.8,2684952.5 1245642.2,2684969 1245665.8,2684972.8 1245670.5,2684977 1245675,2684981.5 1245679.1,2684986.5 1245682.8,2684991.8 1245685.9,2684997.2 1245688.6,2685003 1245690.9,2685008.8 1245692.5,2685014.8 1245693.8,2685020.8 1245694.4,2685045 1245695.6,2685052.8 1245695.6,2685060.2 1245695.2,2685068 1245694.8,2685080.5 1245693.5,2685093 1245693.4,2685105.8 1245694.4,2685118.2 1245696.2,2685146.2 1245701,2685173.8 1245704.4)"
"3208","Kreuzbühlstrasse","T50","T50","","","","","","4903","LINESTRING (2683863 1246736,2683890.2 1246723.9,2683917.8 1246713,2683946 1246703.5,2683962.8 1246700.1,2684011.2 1246694.9,2684037.2 1246691.1,2684063 1246685,2684087.8 1246676.5,2684099.8 1246672.6,2684111.8 1246669.1,2684124 1246666.1,2684194.2 1246633.5,2684206 1246626.9,2684217.8 1246620.1,2684229.2 1246613.1)"
"4125","Drahtzugstrasse","Fahrverbot","T0","","","","","","4906","LINESTRING (2685089 1246030,2685091 1246031.1,2685092.8 1246032.5,2685094.5 1246033.9,2685096.2 1246035.5,2685102.8 1246041.4,2685109.8 1246046.5,2685117.2 1246051,2685125.2 1246054.9)"
"2925","Bus Wende Tiefenbrunnen","Fahrverbot","T0","","","","","","4926","LINESTRING (2684822.8 1244918.1,2684823.2 1244917.8,2684823.8 1244917.2,2684824.2 1244916.9,2684825 1244916.5,2684825.5 1244916.2,2684826.2 1244916,2684827 1244915.9,2684827.5 1244915.8,2684828.2 1244915.8,2684829 1244915.8,2684829.8 1244915.9,2684830.2 1244916,2684831 1244916.1,2684831.8 1244916.5,2684832.2 1244916.8,2684832.8 1244917.1,2684833.5 1244917.5,2684834 1244918,2684834.5 1244918.5,2684834.8 1244919.1,2684835.2 1244919.6,2684835.5 1244920.2,2684835.8 1244920.9,2684836 1244921.6,2684836.2 1244922.2,2684836.2 1244922.9,2684836.2 1244923.6,2684836.2 1244924.4,2684836.2 1244925,2684836 1244925.8,2684835.8 1244926.4,2684835.5 1244927,2684808.5 1244970.6,2684806.5 1244972.8,2684804.2 1244974.6,2684802 1244976.4,2684799.5 1244977.9,2684796.8 1244979.2,2684794.2 1244980.2,2684791.2 1244981.1,2684788.5 1244981.6,2684785.5 1244982,2684783.5 1244982.1,2684781.5 1244982.6,2684779.5 1244983.1,2684777.5 1244983.9,2684775.8 1244984.8,2684774 1244985.9,2684772.2 1244987,2684770.8 1244988.4,2684769.2 1244989.9)"
"4712","namenlos154","Fahrverbot","T0","","","","","","4942","LINESTRING (2684923.2 1246211.2,2684921 1246230.4,2684918.8 1246249.5,2684916.8 1246268.8,2684916.8 1246269.4,2684916.5 1246270,2684916.2 1246270.6,2684916 1246271.2,2684915.8 1246271.9,2684915.2 1246272.4,2684914.8 1246272.9,2684914.5 1246273.4,2684913.8 1246273.8,2684913.2 1246274.2,2684912.8 1246274.5,2684912.2 1246274.8,2684911.5 1246275,2684910.8 1246275.2,2684910.2 1246275.4,2684909.5 1246275.4,2684908.8 1246275.4,2684908.2 1246275.4,2684907.5 1246275.2,2684897.8 1246273.1,2684887.8 1246270.9,2684877.8 1246268.8)"
"4071","Wiesenstrasse","T30","T30","","","","","","5098","LINESTRING (2684016.8 1246271.2,2684025.2 1246277,2684037.8 1246284.1,2684065.5 1246293.5,2684114 1246309.1,2684193.5 1246336.1,2684203.2 1246339.5)"
"3881","Fröhlichstrasse","T30","T30","20000128000000","","","","","5007","LINESTRING (2684400.2 1245417.1,2684407.8 1245422.9,2684424.5 1245437.4,2684457 1245465.2,2684504 1245505.8)"
"4072","Mainaustrasse","T30","T30","","","","","","5099","LINESTRING (2684076.8 1246172.9,2684100 1246181.5,2684124 1246188.1,2684148.5 1246192.5,2684159.5 1246193.6,2684170.5 1246194.1,2684181.5 1246194,2684191.5 1246193.1,2684192.2 1246193.1,2684193.2 1246192.9,2684194 1246192.6,2684194.8 1246192.4,2684195.5 1246192,2684196.2 1246191.5,2684196.8 1246191,2684197.5 1246190.5,2684198 1246189.9,2684198.5 1246189.1,2684199 1246188.5,2684199.2 1246187.8,2684199.8 1246187,2684200 1246186.2,2684204 1246165.2,2684211 1246147.1,2684214.2 1246141.2)"
"4074","Badstrasse","T30","T30","","","","","","5100","LINESTRING (2684667.5 1245146.9,2684676 1245151.9,2684711 1245170.6)"
"4076","Signaustrasse","T30","T30","","","","","","5101","LINESTRING (2684355.8 1246352.9,2684427.5 1246393.2,2684509.2 1246439.8)"
"2929","Weineggweg","Fahrverbot","T0","","","","","","5047","LINESTRING (2685173.8 1245704.4,2685169 1245712.5,2685156 1245745,2685155.8 1245746.1,2685155.8 1245746.2,2685155.8 1245748.9,2685155.8 1245754,2685156.2 1245756.6,2685156.8 1245759.8,2685157.5 1245762.4,2685158.2 1245765,2685162.2 1245774.8,2685163.8 1245779.4,2685164.8 1245783.1,2685165.5 1245786.4,2685166.8 1245793,2685167.2 1245799.1,2685167.2 1245805.2,2685167 1245811.8,2685165.5 1245828.5,2685165.5 1245831.8,2685166 1245836.2,2685166.5 1245838.4,2685167.2 1245840.4,2685169.2 1245844.5,2685177 1245857.9,2685183 1245868.2)"
"4505","Südstrasse","T30","T30","20180919000000","","","","","5074","LINESTRING (2685035.5 1245350.9,2685088.5 1245282.1,2685092.8 1245277.2,2685097.5 1245272.6,2685102.2 1245268.2,2685106.8 1245264.6,2685111.2 1245261.1,2685115.8 1245258,2685135 1245245.5,2685149 1245235.4,2685162.2 1245224.1,2685174.8 1245211.8,2685186 1245198.5,2685217.5 1245158.2)"
"3994","Zollikerstrasse","T50","T50","","","","","","5118","LINESTRING (2684545.5 1246010.6,2684558.2 1245989.5)"
"3464","Ida-Bindschedler-Strasse","T50","T50","","","","","","5132","LINESTRING (2684706.5 1245188,2684711 1245170.6,2684713.2 1245161.1,2684733.2 1245094,2684733.5 1245087.9,2684733.5 1245081.6,2684732.8 1245075.5,2684731.5 1245069.4,2684730 1245063.5,2684727.8 1245057.6,2684725.2 1245052)"
"4414","Wildbachstrasse","T30","T30","20190912000000","","","","","5148","LINESTRING (2684480.8 1245889.9,2684479 1245874,2684477.8 1245858,2684477.2 1245841.9,2684476.8 1245836.9,2684476 1245832,2684474.8 1245827.1,2684473 1245822.5,2684471 1245817.9,2684468 1245812.6,2684462.5 1245801.9,2684461.5 1245799.6,2684460.8 1245797.4,2684460.2 1245795,2684459.8 1245792.6,2684459.8 1245790.2,2684459.8 1245787.9,2684459.8 1245785.8,2684460.2 1245783.8,2684460.8 1245781.8,2684461.5 1245779.8,2684462.2 1245777.9,2684485.5 1245736.1,2684495 1245723.2,2684504.5 1245710.4,2684507.8 1245702.8,2684511 1245695,2684514 1245687.2,2684515 1245684.2,2684516.2 1245681.4,2684517.2 1245678.4,2684523 1245659.1,2684523.5 1245656.9,2684527 1245645.2,2684533.8 1245622,2684536.2 1245613.2,2684538 1245607.9,2684549 1245568.9,2684551.5 1245558.9,2684554.5 1245549.1,2684558.2 1245539.5,2684562.8 1245530.2,2684569.2 1245518.4,2684588.2 1245483,2684589.2 1245481.6,2684590.5 1245480.4,2684591.8 1245479.1,2684593.2 1245478.1,2684594.8 1245477.1,2684596.5 1245476.4,2684638 1245434.6)"
"3561","Othmarstrasse","Fahrverbot","T0","20140516000000","","","","","5208","LINESTRING (2683843.8 1246547.6,2683855.5 1246550.8,2683908.2 1246583.6,2683924.5 1246593.5,2683957.5 1246539.5)"
"3570","Mühlebachstrasse","T30","T30","20180919000000","","","","","5215","LINESTRING (2683863 1246736,2683868.8 1246732.6,2683874.2 1246728.9,2683879.5 1246724.6,2683884.5 1246720.1,2683937 1246647.4,2683960.8 1246612.6,2683966 1246605.8,2683971.5 1246599.1,2683977.5 1246592.6,2684000.2 1246569.1,2684049.5 1246518.1,2684062 1246503.4)"
"3571","Hegibachstrasse","T30","T30","20170926000000","","","","","5216","LINESTRING (2684757.8 1246277.8,2684757.2 1246279.9,2684756.8 1246281.9,2684756.5 1246284,2684756.5 1246286.1,2684756.5 1246288.2,2684756.8 1246290.4,2684757.2 1246292.4,2684758 1246294.4,2684758.8 1246296.4,2684759.8 1246298.2,2684761 1246300,2684762.2 1246301.6,2684763.8 1246303.2,2684814.2 1246332.4,2684841.5 1246346.8,2684855.8 1246354.2,2684857.8 1246355.4,2684861.8 1246357.4,2684938 1246397.6,2684954 1246405.6,2685048 1246456.6,2685051.2 1246458.2,2685054.5 1246459.9,2685057.8 1246461.6,2685076.5 1246472.8,2685094.2 1246485.5,2685111 1246499.6,2685126.5 1246515,2685140.8 1246531.6,2685174 1246568)"
"4420","Wildbachstrasse","T20","T20","","","","","","5282","LINESTRING (2684638 1245434.6,2684673.2 1245399.4,2684674.5 1245398.1,2684675.5 1245396.6,2684676.5 1245395.1,2684677.5 1245393.6,2684678.2 1245392,2684678.8 1245390.2,2684679.2 1245388.5,2684679.5 1245386.8,2684679.8 1245384.9,2684679.8 1245383.1,2684665.5 1245263.2)"
"1898","Heerenschürlistrasse","Fahrverbot","T0","","","","","","187","LINESTRING (2686983.8 1250549.1,2686993.5 1250578.5,2687015.5 1250636.1,2687024 1250657.9,2686943.8 1250695.6)"
"2270","Riedackerstrasse","Fahrverbot","T0","","","","","","196","LINESTRING (2686626.5 1250569.6,2686634.2 1250585.9,2686686.5 1250711.9)"
"214","Eichacker","T20","T20","20220118000000","","","","","382","LINESTRING (2686602.5 1250467.5,2686580.5 1250478.1,2686559.2 1250490.6,2686539.2 1250504.8,2686472.5 1250553.5)"
"648","Klosterweg","T30","T30","","","","","","405","LINESTRING (2685778.5 1248766.1,2685783.5 1248771.2,2685788 1248776.9,2685792 1248782.8,2685795.5 1248789,2685798.2 1248795.5,2685800.8 1248802.2,2685802.5 1248809.1,2685803.8 1248816.1,2685828.5 1248964,2685838 1249018.8)"
"585","Helen-Keller-Strasse","T30","T30","","","","","","416","LINESTRING (2687055 1250498.9,2687071.8 1250514,2687074.5 1250516.9,2687077.2 1250520.1,2687079.5 1250523.5,2687081.5 1250527.1,2687083.2 1250530.9,2687107.8 1250593.2)"
"4647","namenlos26","Fahrverbot","T0","","","","","","504","LINESTRING (2685943.2 1249310.5,2685953.5 1249323.8,2686042.2 1249441.9)"
"857","Moosacker","Fahrverbot","T0","","","","","","602","LINESTRING (2686850.5 1250469.1,2686855.8 1250483,2686900.8 1250591.1)"
"3644","namenlos16","Fahrverbot","T0","","","","","","887","LINESTRING (2686439.5 1250554.6,2686438.2 1250552.6,2686420.5 1250525.5,2686417.8 1250524.4,2686417.8 1250521.4,2686404.2 1250500.8)"
"3649","namenlos16","Fahrverbot","T0","","","","","","894","LINESTRING (2686439.5 1250554.6,2686464.5 1250538.9)"
"4754","namenlos9","Fahrverbot","T0","","","","","","1055","LINESTRING (2686403.5 1250760.4,2686390.5 1250736.6,2686383.5 1250709.9,2686374.8 1250686.6)"
"4653","namenlos16","Fahrverbot","T0","","","","","","1067","LINESTRING (2686390.8 1250586.8,2686389.2 1250584.5,2686364 1250545.8,2686377.5 1250528.9,2686375.8 1250526.2)"
"2933","Grosswiesenstrasse","Fahrverbot","T0","","","","","","1112","LINESTRING (2686877.8 1250885.5,2686940.2 1250879,2686945.8 1250878.5)"
"3896","Helen-Keller-Strasse","T30","T30","","","","","","1118","LINESTRING (2687107.8 1250593.2,2687125 1250637,2687143.2 1250683.2)"
"3908","Stettbachstrasse","Fahrverbot","T0","","","","","","1132","LINESTRING (2686404.2 1250500.8,2686411.5 1250494.6,2686418.8 1250488.4,2686425.5 1250481.9)"
"2988","Heerenschürlistrasse","Fahrverbot","T0","","","","","","1139","LINESTRING (2687024 1250657.9,2687045.2 1250713.4)"
"4664","namenlos16","Fahrverbot","T0","","","","","","1155","LINESTRING (2686390.8 1250586.8,2686414.5 1250571,2686439.5 1250554.6)"
"4679","namenlos4","Fahrverbot","T0","","","","","","1164","LINESTRING (2686621.2 1250417.2,2686624 1250420,2686636.2 1250448.9,2686640.2 1250454.6,2686644.8 1250471.5,2686645.2 1250481.9,2686649 1250500.5)"
"4683","namenlos17","Fahrverbot","T0","","","","","","1165","LINESTRING (2686502 1250621,2686496 1250616.1,2686473.5 1250560.9,2686472.5 1250553.5)"
"4701","namenlos16","Fahrverbot","T0","","","","","","1290","LINESTRING (2686377 1250672.5,2686352.5 1250613.1,2686357.2 1250603.4)"
"4709","Stettbachstrasse","T30","T30","","","","","","1291","LINESTRING (2685923.8 1250782,2685928.8 1250778.5,2685981 1250745.9)"
"4150","namenlos10","Fahrverbot","T0","","","","","","1316","LINESTRING (2686528 1250686.2,2686526.2 1250685.6,2686524.2 1250685,2686522.5 1250684.6,2686520.5 1250684.4,2686518.5 1250684.2,2686516.5 1250684.4,2686514.5 1250684.6,2686512.8 1250685,2686510.8 1250685.6,2686409.8 1250727.1,2686396.5 1250733.1)"
"2378","Rolf-Balsiger-Strasse","Fahrverbot","T0","","","","","","1395","LINESTRING (2685809 1248654.5,2685824 1248658.4,2685839.2 1248661.6,2685854.5 1248664.4,2685859.2 1248665.4,2685863.8 1248667,2685868.2 1248668.9,2685872.2 1248671.1,2685888.8 1248681.5,2685904.5 1248692.8,2685919.8 1248704.8,2686005.2 1248772.6)"
"2513","Zürichbergstrasse","T30","T30","","","","","","1417","LINESTRING (2685550 1248467.6,2685559.2 1248470.6,2685577.5 1248526.2,2685606.5 1248615.1,2685612.2 1248629.4,2685619.2 1248643.1,2685627.5 1248656.1,2685637 1248668.4,2685647.5 1248679.6,2685659 1248689.8,2685666.5 1248695.5,2685674.2 1248700.8,2685682.2 1248705.6,2685685 1248707.1,2685741 1248740.1,2685747 1248743.5,2685757.2 1248751.2,2685767.8 1248758.9,2685778.5 1248766.1,2685792.8 1248763,2685807 1248761,2685821.5 1248760.4,2685836 1248761,2685850.5 1248762.9,2685864.5 1248766,2685878.5 1248770.4,2685891.8 1248776,2685912.8 1248785.5,2685932.5 1248797,2685951.2 1248810.4,2685960.2 1248817.1,2685969.2 1248824.2,2685978 1248831.6)"
"2588","Hirzenbachstrasse","T30","T30","","","","","","1430","LINESTRING (2686770.5 1250679.9,2686789 1250721.6,2686799.2 1250748.9,2686807.2 1250777,2686812.5 1250805.8,2686820.8 1250891.5,2686820.8 1250891.6)"
"1626","Tobelhofstrasse","T60","T60","","","","","","1550","LINESTRING (2686818.8 1248735.2,2686837.2 1248738.1,2686859.2 1248739.4,2686881.5 1248738.6,2686903.2 1248735.8)"
"2924","Im Klösterli","Fahrverbot","T0","","","","","","1591","LINESTRING (2685891.8 1248776,2685891 1248787.2,2685891.5 1248798.4,2685893 1248809.5,2685903.5 1248871.5,2685914.8 1248939.4)"
"2980","Klosterfeldweg","Fahrverbot","T0","","","","","","1600","LINESTRING (2686010 1249467.4,2686042.2 1249441.9)"
"3184","Stettbacherrain","T30","T30","","","","","","1816","LINESTRING (2686727.8 1250218,2686785 1250283.9)"
"3245","Luchswiesenweg","Fahrverbot","T0","","","","","","1828","LINESTRING (2686502 1250621,2686506.2 1250632.5,2686528 1250686.2)"
"127","Franzosenweg","Fahrverbot","T0","","","","","","1928","LINESTRING (2685658 1250417.8,2685667.5 1250411.6,2685685.5 1250404.6,2685712.2 1250394.1,2685745.8 1250378.2,2685778.2 1250360.8,2685821.8 1250325.6,2685860.8 1250299.5,2685863.5 1250297.5,2685871.2 1250291.1,2685888.8 1250275.2,2685890.8 1250273.8,2685920.5 1250256.4,2685924.8 1250253.8,2685927.8 1250251.9,2685974.2 1250216.6,2685976.5 1250215.1,2685984.5 1250210.1,2686026 1250184.5,2686125 1250130.5,2686173 1250100.6,2686175 1250099.6,2686209.5 1250083.1,2686214.8 1250080.6,2686216.8 1250079.4,2686241.8 1250058.8,2686252 1250050.4,2686255.2 1250047.6,2686257.5 1250046.1,2686264.5 1250042.2,2686310 1250016.6,2686356.5 1249988.8,2686358.2 1249987.8,2686372 1249981.1,2686382.8 1249976.1,2686389.2 1249973.4,2686402.5 1249967.6,2686403.2 1249967.4,2686407 1249966.9,2686444.5 1249961.5,2686451 1249959.6,2686453.5 1249959,2686454.8 1249958.2,2686461.2 1249954.2,2686463.5 1249952.6,2686485.2 1249934,2686493.5 1249927.6,2686495 1249926.8,2686504.2 1249924,2686518 1249920.4,2686521.2 1249919.1,2686528.8 1249916.5,2686530.2 1249915.8,2686531 1249915.4,2686570 1249889.9,2686585.5 1249884.4,2686609.2 1249880.4,2686618.8 1249875.6,2686621 1249874.1,2686668.2 1249830,2686682.5 1249816.6,2686716.2 1249784.6,2686720.2 1249785.6,2686735.8 1249789.6,2686737.8 1249790.1,2686742.8 1249792.2,2686745 1249793.4,2686767.5 1249808.1,2686768.5 1249808.8,2686771 1249810.6,2686782.2 1249820.2,2686785.5 1249824.6,2686787 1249827.4,2686790.2 1249834,2686795 1249842.1,2686796.5 1249844.5,2686803 1249852.8,2686810 1249859.6,2686812.8 1249861.8,2686822.5 1249868.1,2686829.5 1249872.9,2686832.8 1249875.2,2686842.2 1249884,2686875.2 1249918.6,2686898.5 1249943.8,2686905.2 1249952.1,2686906.5 1249953.5,2686907.5 1249954.9,2686908.2 1249956.4,2686909 1249958,2686909.5 1249959.6,2686909.8 1249961.4,2686910 1249963,2686910.2 1249964.8)"
